Controller Name, DX200,,,,,,
Robot Name, DX200-R01,,,,,,
Model Traced, DX200-R01_tcp,,,,,,
Trace Model, DX200-R01-trace1_01,,,,,,
Reference Frame, world,,,,,,
,,,,,,,
Time[s],X[mm],Y[mm],Z[mm],Rx[deg],Ry[deg],Rz[deg],V[mm/s]
3.3,1000.819,176.068,869.133,-88.707,-5.685,-89.812,28.058
3.304,1000.885,176.068,869.041,-88.707,-5.685,-89.811,28.46
3.308,1000.949,176.061,868.963,-88.707,-5.684,-89.811,25.179
3.312,1001.019,176.045,868.874,-88.707,-5.684,-89.812,28.623
3.316,1001.085,176.044,868.782,-88.707,-5.684,-89.811,28.461
3.32,1001.149,176.045,868.704,-88.707,-5.682,-89.811,25.254
3.324,1001.22,176.028,868.615,-88.707,-5.682,-89.812,28.622
3.328,1001.281,176.019,868.509,-88.708,-5.684,-89.811,30.61
3.332,1001.345,176.013,868.432,-88.707,-5.684,-89.811,25.177
3.336,1001.415,175.997,868.343,-88.707,-5.684,-89.812,28.621
3.34,1001.476,175.991,868.26,-88.708,-5.684,-89.811,25.727
3.344,1001.535,175.98,868.192,-88.707,-5.685,-89.812,22.568
3.348,1001.594,175.977,868.107,-88.707,-5.684,-89.811,25.989
3.352,1001.642,175.979,868.043,-88.707,-5.683,-89.811,19.988
3.356,1001.69,175.966,867.977,-88.707,-5.683,-89.811,20.69
3.36,1001.74,175.962,867.923,-88.707,-5.684,-89.811,18.39
3.364,1001.778,175.962,867.861,-88.708,-5.683,-89.811,18.162
3.368,1001.812,175.953,867.812,-88.708,-5.683,-89.811,15.045
3.372,1001.842,175.956,867.783,-88.707,-5.683,-89.811,10.376
3.376,1001.867,175.942,867.739,-88.708,-5.684,-89.811,13.226
3.38,1001.896,175.941,867.709,-88.707,-5.684,-89.811,10.432
3.384,1001.917,175.945,867.685,-88.707,-5.683,-89.811,8.094
3.388,1001.93,175.932,867.66,-88.707,-5.684,-89.811,7.609
3.392,1001.946,175.932,867.645,-88.707,-5.684,-89.811,5.464
3.396,1001.958,175.938,867.629,-88.707,-5.683,-89.811,5.301
3.4,1001.968,175.933,867.623,-88.707,-5.683,-89.811,3.158
3.404,1001.981,175.932,867.608,-88.707,-5.684,-89.811,4.978
3.408,1001.982,175.935,867.585,-88.708,-5.684,-89.811,5.89
3.412,1001.985,175.928,867.586,-88.707,-5.683,-89.811,2.092
3.416,1001.992,175.93,867.579,-88.707,-5.684,-89.811,2.568
3.42,1001.996,175.931,867.567,-88.708,-5.684,-89.811,3.071
3.424,1002,175.931,867.573,-88.707,-5.684,-89.811,1.633
3.428,1002.005,175.929,867.564,-88.707,-5.685,-89.811,2.685
3.432,1002.007,175.925,867.563,-88.707,-5.683,-89.811,1.284
3.436,1002.008,175.922,867.565,-88.707,-5.684,-89.811,0.978
3.44,1002.008,175.922,867.565,-88.707,-5.684,-89.811,0
3.444,1002.008,175.922,867.565,-88.707,-5.684,-89.811,0
3.448,1002.008,175.929,867.565,-88.707,-5.683,-89.811,1.696
3.452,1002.01,175.926,867.567,-88.707,-5.684,-89.811,0.978
3.456,1002.011,175.916,867.566,-88.707,-5.685,-89.811,2.494
3.46,1002.014,175.908,867.567,-88.707,-5.684,-89.811,2.092
3.464,1002.013,175.893,867.552,-88.708,-5.684,-89.811,5.544
3.468,1002.014,175.871,867.562,-88.707,-5.684,-89.811,5.918
3.472,1002.014,175.844,867.557,-88.708,-5.682,-89.811,6.967
3.476,1002.013,175.798,867.565,-88.707,-5.681,-89.811,11.646
3.48,1002.017,175.734,867.572,-88.707,-5.68,-89.811,15.97
3.484,1002.015,175.656,867.575,-88.708,-5.68,-89.81,19.668
3.488,1002.019,175.54,867.591,-88.707,-5.679,-89.811,29.288
3.492,1002.019,175.41,867.6,-88.708,-5.676,-89.811,32.405
3.496,1002.024,175.243,867.623,-88.707,-5.675,-89.81,42.404
3.5,1002.025,175.046,867.654,-88.706,-5.672,-89.81,49.74
3.504,1002.029,174.811,867.68,-88.706,-5.666,-89.81,59.034
3.508,1002.036,174.527,867.705,-88.705,-5.663,-89.809,71.406
3.512,1002.048,174.189,867.748,-88.704,-5.658,-89.81,85.199
3.516,1002.054,173.81,867.79,-88.703,-5.654,-89.809,95.436
3.52,1002.061,173.388,867.836,-88.702,-5.646,-89.808,106.097
3.524,1002.078,172.897,867.888,-88.7,-5.641,-89.808,123.547
3.528,1002.089,172.367,867.957,-88.698,-5.634,-89.808,133.653
3.532,1002.104,171.777,868.034,-88.695,-5.625,-89.807,148.731
3.536,1002.124,171.123,868.102,-88.692,-5.617,-89.806,164.399
3.54,1002.142,170.427,868.189,-88.688,-5.606,-89.806,175.526
3.544,1002.158,169.662,868.271,-88.684,-5.595,-89.805,192.221
3.548,1002.184,168.855,868.361,-88.679,-5.584,-89.803,203.309
3.552,1002.207,167.97,868.463,-88.672,-5.574,-89.803,222.581
3.556,1002.236,167.037,868.583,-88.664,-5.562,-89.803,235.442
3.56,1002.262,166.054,868.699,-88.655,-5.55,-89.801,247.444
3.564,1002.283,165,868.818,-88.646,-5.537,-89.801,265.21
3.568,1002.313,163.9,868.944,-88.634,-5.524,-89.8,277.08
3.572,1002.342,162.741,869.07,-88.623,-5.51,-89.799,291.473
3.576,1002.369,161.525,869.218,-88.608,-5.497,-89.799,306.361
3.58,1002.398,160.26,869.355,-88.593,-5.483,-89.798,318.083
3.584,1002.425,158.94,869.513,-88.576,-5.467,-89.798,332.4
3.588,1002.454,157.565,869.663,-88.558,-5.455,-89.797,345.835
3.592,1002.483,156.139,869.823,-88.538,-5.441,-89.797,358.789
3.596,1002.507,154.671,869.985,-88.517,-5.426,-89.797,369.374
3.6,1002.538,153.152,870.16,-88.493,-5.413,-89.797,382.361
3.604,1002.556,151.617,870.323,-88.469,-5.397,-89.797,385.806
3.608,1002.579,150.032,870.498,-88.443,-5.384,-89.797,398.721
3.612,1002.6,148.415,870.67,-88.416,-5.369,-89.798,406.578
3.616,1002.616,146.765,870.837,-88.388,-5.357,-89.799,414.562
3.62,1002.635,145.109,871.002,-88.358,-5.345,-89.799,416.186
3.624,1002.653,143.423,871.176,-88.326,-5.333,-89.8,423.782
3.628,1002.665,141.729,871.35,-88.293,-5.321,-89.8,425.718
3.632,1002.681,140.015,871.533,-88.258,-5.311,-89.801,430.859
3.636,1002.692,138.301,871.699,-88.222,-5.299,-89.802,430.64
3.64,1002.704,136.564,871.867,-88.185,-5.291,-89.803,436.283
3.644,1002.718,134.843,872.044,-88.146,-5.28,-89.804,432.51
3.648,1002.727,133.105,872.23,-88.106,-5.271,-89.805,437.049
3.652,1002.732,131.362,872.387,-88.065,-5.265,-89.806,437.557
3.656,1002.746,129.616,872.552,-88.024,-5.259,-89.807,438.357
3.66,1002.751,127.892,872.725,-87.981,-5.249,-89.808,433.173
3.664,1002.76,126.147,872.883,-87.938,-5.243,-89.809,438.145
3.668,1002.767,124.397,873.049,-87.893,-5.238,-89.81,439.298
3.672,1002.773,122.658,873.22,-87.847,-5.232,-89.811,437.009
3.676,1002.78,120.919,873.382,-87.802,-5.226,-89.812,436.557
3.68,1002.786,119.177,873.55,-87.755,-5.223,-89.813,437.564
3.684,1002.796,117.442,873.72,-87.708,-5.218,-89.813,435.678
3.688,1002.799,115.713,873.88,-87.662,-5.212,-89.814,434.074
3.692,1002.806,113.979,874.042,-87.615,-5.208,-89.815,435.523
3.696,1002.807,112.235,874.202,-87.569,-5.204,-89.816,437.76
3.7,1002.811,110.508,874.364,-87.522,-5.201,-89.817,433.666
3.704,1002.821,108.782,874.531,-87.475,-5.197,-89.818,433.612
3.708,1002.823,107.05,874.69,-87.43,-5.192,-89.819,434.844
3.712,1002.826,105.326,874.849,-87.384,-5.189,-89.82,432.665
3.716,1002.831,103.61,874.999,-87.339,-5.184,-89.821,430.751
3.72,1002.83,101.887,875.157,-87.294,-5.181,-89.822,432.622
3.724,1002.839,100.164,875.327,-87.248,-5.177,-89.823,432.855
3.728,1002.842,98.454,875.481,-87.204,-5.171,-89.824,429.099
3.732,1002.842,96.744,875.642,-87.161,-5.167,-89.825,429.305
3.736,1002.842,95.028,875.795,-87.118,-5.165,-89.826,430.699
3.74,1002.846,93.326,875.953,-87.075,-5.159,-89.828,427.48
3.744,1002.847,91.625,876.099,-87.033,-5.156,-89.829,426.847
3.748,1002.852,89.919,876.251,-86.992,-5.153,-89.83,428.216
3.752,1002.853,88.233,876.404,-86.951,-5.146,-89.832,423.047
3.756,1002.858,86.538,876.566,-86.91,-5.143,-89.833,425.689
3.76,1002.859,84.857,876.713,-86.87,-5.138,-89.834,421.947
3.764,1002.855,83.178,876.865,-86.831,-5.134,-89.835,421.511
3.768,1002.861,81.499,877.01,-86.793,-5.128,-89.838,421.145
3.772,1002.861,79.835,877.16,-86.754,-5.123,-89.839,417.865
3.776,1002.864,78.155,877.309,-86.717,-5.119,-89.842,421.671
3.78,1002.866,76.507,877.452,-86.68,-5.112,-89.843,413.473
3.784,1002.866,74.843,877.606,-86.644,-5.107,-89.845,417.698
3.788,1002.864,73.184,877.747,-86.608,-5.103,-89.847,416.351
3.792,1002.867,71.534,877.895,-86.573,-5.098,-89.848,414.037
3.796,1002.872,69.888,878.043,-86.538,-5.092,-89.85,413.324
3.8,1002.871,68.251,878.188,-86.504,-5.085,-89.852,410.668
3.804,1002.873,66.611,878.333,-86.469,-5.08,-89.854,411.634
3.808,1002.876,64.966,878.473,-86.436,-5.074,-89.857,412.744
3.812,1002.876,63.342,878.624,-86.403,-5.067,-89.859,407.724
3.816,1002.877,61.707,878.77,-86.371,-5.061,-89.861,410.55
3.82,1002.878,60.071,878.904,-86.34,-5.056,-89.863,410.354
3.824,1002.881,58.449,879.062,-86.307,-5.05,-89.865,407.339
3.828,1002.884,56.832,879.188,-86.277,-5.042,-89.867,405.452
3.832,1002.882,55.215,879.339,-86.246,-5.035,-89.869,406.138
3.836,1002.888,53.591,879.479,-86.216,-5.029,-89.872,407.418
3.84,1002.888,51.985,879.617,-86.187,-5.022,-89.874,402.992
3.844,1002.893,50.377,879.764,-86.157,-5.016,-89.876,403.566
3.848,1002.891,48.76,879.903,-86.129,-5.009,-89.879,405.967
3.852,1002.894,47.154,880.049,-86.1,-5.001,-89.882,402.958
3.856,1002.898,45.563,880.189,-86.072,-4.994,-89.884,399.491
3.86,1002.899,43.961,880.311,-86.046,-4.987,-89.886,401.58
3.864,1002.904,42.353,880.46,-86.019,-4.981,-89.889,403.752
3.868,1002.903,40.772,880.606,-85.992,-4.971,-89.891,396.923
3.872,1002.907,39.166,880.729,-85.967,-4.964,-89.894,402.564
3.876,1002.907,37.58,880.883,-85.94,-4.955,-89.896,398.323
3.88,1002.911,35.981,881.015,-85.915,-4.951,-89.899,401.078
3.884,1002.912,34.4,881.151,-85.891,-4.941,-89.901,396.806
3.888,1002.911,32.819,881.276,-85.867,-4.934,-89.903,396.411
3.892,1002.911,31.234,881.412,-85.843,-4.926,-89.906,397.787
3.896,1002.912,29.662,881.545,-85.82,-4.917,-89.908,394.406
3.9,1002.912,28.082,881.689,-85.796,-4.909,-89.911,396.721
3.904,1002.917,26.506,881.81,-85.774,-4.901,-89.913,395.046
3.908,1002.913,24.942,881.949,-85.751,-4.893,-89.915,392.691
3.912,1002.918,23.378,882.078,-85.73,-4.884,-89.918,392.273
3.916,1002.92,21.815,882.214,-85.708,-4.876,-89.92,392.093
3.92,1002.921,20.244,882.355,-85.686,-4.869,-89.923,394.507
3.924,1002.919,18.693,882.485,-85.666,-4.86,-89.925,389.122
3.928,1002.921,17.137,882.609,-85.645,-4.851,-89.927,390.156
3.932,1002.92,15.583,882.741,-85.626,-4.843,-89.93,389.974
3.936,1002.919,14.032,882.867,-85.607,-4.833,-89.932,388.88
3.94,1002.918,12.489,882.999,-85.587,-4.824,-89.934,387.287
3.944,1002.915,10.943,883.121,-85.569,-4.816,-89.936,387.606
3.948,1002.92,9.398,883.251,-85.55,-4.808,-89.939,387.736
3.952,1002.922,7.856,883.387,-85.532,-4.798,-89.941,386.944
3.956,1002.924,6.329,883.512,-85.514,-4.788,-89.943,383.033
3.96,1002.919,4.792,883.63,-85.497,-4.78,-89.946,385.399
3.964,1002.923,3.258,883.764,-85.48,-4.77,-89.948,384.834
3.968,1002.927,1.73,883.886,-85.463,-4.763,-89.95,383.238
3.972,1002.924,0.194,884.002,-85.448,-4.754,-89.953,385.067
3.976,1002.922,-1.324,884.131,-85.431,-4.743,-89.955,380.997
3.98,1002.921,-2.837,884.256,-85.416,-4.734,-89.957,379.453
3.984,1002.926,-4.364,884.383,-85.401,-4.725,-89.959,383.171
3.988,1002.926,-5.873,884.51,-85.385,-4.714,-89.961,378.396
3.992,1002.924,-7.395,884.62,-85.372,-4.707,-89.963,381.594
3.996,1002.927,-8.907,884.756,-85.356,-4.696,-89.965,379.556
4,1002.923,-10.415,884.862,-85.344,-4.687,-89.968,377.948
4.004,1002.925,-11.915,884.994,-85.33,-4.676,-89.97,376.519
4.008,1002.923,-13.418,885.11,-85.317,-4.668,-89.972,376.875
4.012,1002.922,-14.911,885.231,-85.303,-4.657,-89.974,374.351
4.016,1002.919,-16.409,885.344,-85.292,-4.65,-89.975,375.543
4.02,1002.922,-17.894,885.458,-85.28,-4.638,-89.977,372.348
4.024,1002.917,-19.375,885.585,-85.268,-4.628,-89.979,371.544
4.028,1002.918,-20.847,885.688,-85.256,-4.619,-89.981,368.991
4.032,1002.921,-22.32,885.814,-85.245,-4.609,-89.983,369.616
4.036,1002.913,-23.789,885.92,-85.234,-4.6,-89.984,368.258
4.04,1002.911,-25.247,886.03,-85.224,-4.59,-89.986,365.565
4.044,1002.911,-26.706,886.154,-85.213,-4.58,-89.988,365.936
4.048,1002.909,-28.156,886.26,-85.203,-4.57,-89.99,363.579
4.052,1002.9,-29.594,886.362,-85.195,-4.558,-89.991,360.206
4.056,1002.902,-31.04,886.473,-85.185,-4.549,-89.993,362.628
4.06,1002.898,-32.462,886.586,-85.176,-4.538,-89.994,356.727
4.064,1002.9,-33.893,886.696,-85.166,-4.529,-89.996,358.841
4.068,1002.892,-35.312,886.794,-85.159,-4.519,-89.998,355.541
4.072,1002.887,-36.726,886.908,-85.15,-4.509,-89.999,354.705
4.076,1002.885,-38.129,887.011,-85.142,-4.499,-90,351.681
4.08,1002.885,-39.526,887.113,-85.135,-4.489,-90.002,350.134
4.084,1002.879,-40.923,887.227,-85.126,-4.478,-90.004,350.317
4.088,1002.877,-42.307,887.314,-85.12,-4.469,-90.004,346.709
4.092,1002.873,-43.693,887.428,-85.112,-4.459,-90.006,347.607
4.096,1002.873,-45.059,887.515,-85.106,-4.45,-90.007,342.315
4.1,1002.871,-46.423,887.628,-85.099,-4.438,-90.008,342.127
4.104,1002.868,-47.785,887.726,-85.092,-4.429,-90.009,341.536
4.108,1002.865,-49.153,887.834,-85.086,-4.42,-90.011,343.061
4.112,1002.861,-50.491,887.919,-85.081,-4.409,-90.012,335.16
4.116,1002.86,-51.837,888.027,-85.074,-4.399,-90.013,337.606
4.12,1002.859,-53.181,888.112,-85.069,-4.391,-90.014,336.548
4.124,1002.859,-54.508,888.212,-85.063,-4.377,-90.015,332.76
4.128,1002.857,-55.845,888.316,-85.058,-4.369,-90.016,335.211
4.132,1002.852,-57.179,888.398,-85.054,-4.359,-90.018,334.076
4.136,1002.855,-58.518,888.509,-85.048,-4.351,-90.019,335.844
4.14,1002.849,-59.839,888.601,-85.043,-4.34,-90.02,331.098
4.144,1002.85,-61.167,888.699,-85.038,-4.33,-90.021,332.867
4.148,1002.855,-62.483,888.794,-85.034,-4.321,-90.021,329.892
4.152,1002.85,-63.811,888.897,-85.03,-4.311,-90.023,333.032
4.156,1002.849,-65.125,888.99,-85.026,-4.301,-90.023,329.444
4.16,1002.85,-66.446,889.074,-85.022,-4.291,-90.024,330.879
4.164,1002.847,-67.766,889.162,-85.019,-4.281,-90.025,330.585
4.168,1002.851,-69.092,889.271,-85.014,-4.273,-90.026,332.774
4.172,1002.85,-70.411,889.359,-85.012,-4.262,-90.027,330.346
4.176,1002.852,-71.724,889.455,-85.008,-4.253,-90.027,329.287
4.18,1002.849,-73.048,889.555,-85.005,-4.243,-90.028,331.9
4.184,1002.85,-74.363,889.645,-85.003,-4.234,-90.029,329.365
4.188,1002.849,-75.69,889.737,-85,-4.225,-90.03,332.628
4.192,1002.852,-77.003,889.828,-84.997,-4.215,-90.031,329.095
4.196,1002.848,-78.327,889.913,-84.996,-4.205,-90.031,331.648
4.2,1002.852,-79.66,890.004,-84.994,-4.197,-90.032,333.989
4.204,1002.848,-80.977,890.102,-84.992,-4.188,-90.033,330.31
4.208,1002.854,-82.302,890.192,-84.99,-4.178,-90.034,332.021
4.212,1002.851,-83.63,890.29,-84.988,-4.168,-90.034,332.888
4.216,1002.853,-84.974,890.367,-84.987,-4.16,-90.036,336.568
4.22,1002.852,-86.306,890.464,-84.986,-4.152,-90.036,333.819
4.224,1002.852,-87.644,890.552,-84.985,-4.143,-90.037,335.242
4.228,1002.854,-88.98,890.654,-84.983,-4.134,-90.037,334.846
4.232,1002.854,-90.324,890.74,-84.983,-4.123,-90.038,336.702
4.236,1002.86,-91.686,890.83,-84.982,-4.116,-90.039,341.379
4.24,1002.86,-93.041,890.914,-84.982,-4.107,-90.039,339.375
4.244,1002.863,-94.423,891.019,-84.981,-4.101,-90.04,346.471
4.248,1002.867,-95.806,891.119,-84.98,-4.092,-90.04,346.517
4.252,1002.871,-97.211,891.208,-84.98,-4.085,-90.041,351.954
4.256,1002.876,-98.625,891.314,-84.979,-4.076,-90.042,354.505
4.26,1002.887,-100.076,891.41,-84.978,-4.07,-90.043,363.683
4.264,1002.892,-101.538,891.504,-84.978,-4.063,-90.044,366.322
4.268,1002.905,-103.02,891.615,-84.976,-4.055,-90.045,371.507
4.272,1002.913,-104.545,891.713,-84.976,-4.049,-90.046,382.058
4.276,1002.928,-106.094,891.828,-84.975,-4.044,-90.047,388.287
4.28,1002.943,-107.668,891.942,-84.974,-4.038,-90.049,394.645
4.284,1002.961,-109.27,892.064,-84.972,-4.032,-90.05,401.629
4.288,1002.974,-110.908,892.17,-84.971,-4.026,-90.052,410.377
4.292,1002.99,-112.561,892.287,-84.971,-4.02,-90.053,414.225
4.296,1003.01,-114.252,892.413,-84.969,-4.016,-90.054,423.882
4.3,1003.028,-115.965,892.537,-84.968,-4.011,-90.055,429.526
4.304,1003.046,-117.704,892.66,-84.967,-4.008,-90.057,435.704
4.308,1003.058,-119.447,892.785,-84.966,-4.003,-90.058,436.859
4.312,1003.072,-121.213,892.892,-84.967,-3.998,-90.059,442.441
4.316,1003.087,-122.991,893.017,-84.966,-3.994,-90.061,445.6
4.32,1003.093,-124.776,893.14,-84.966,-3.991,-90.062,447.266
4.324,1003.103,-126.558,893.26,-84.967,-3.989,-90.062,446.489
4.328,1003.112,-128.344,893.369,-84.968,-3.987,-90.063,447.508
4.332,1003.111,-130.117,893.485,-84.969,-3.984,-90.064,444.029
4.336,1003.111,-131.876,893.587,-84.972,-3.981,-90.064,440.531
4.34,1003.107,-133.606,893.701,-84.973,-3.977,-90.064,433.553
4.344,1003.104,-135.335,893.803,-84.975,-3.976,-90.064,432.877
4.348,1003.089,-137.022,893.891,-84.98,-3.973,-90.064,422.438
4.352,1003.075,-138.682,893.975,-84.983,-3.971,-90.063,415.433
4.356,1003.059,-140.317,894.077,-84.986,-3.97,-90.063,409.713
4.36,1003.037,-141.906,894.15,-84.991,-3.967,-90.062,397.616
4.364,1003.009,-143.455,894.218,-84.997,-3.965,-90.061,387.681
4.368,1002.989,-144.963,894.288,-85.002,-3.966,-90.061,377.409
4.372,1002.963,-146.403,894.342,-85.008,-3.962,-90.059,360.338
4.376,1002.936,-147.805,894.424,-85.012,-3.961,-90.058,351.08
4.38,1002.907,-149.13,894.462,-85.018,-3.958,-90.057,331.652
4.384,1002.878,-150.414,894.526,-85.023,-3.959,-90.056,321.422
4.388,1002.849,-151.62,894.574,-85.029,-3.957,-90.055,301.728
4.392,1002.822,-152.755,894.613,-85.034,-3.955,-90.054,284.031
4.396,1002.793,-153.833,894.661,-85.038,-3.954,-90.053,269.825
4.4,1002.768,-154.83,894.697,-85.043,-3.952,-90.052,249.538
4.404,1002.742,-155.761,894.736,-85.047,-3.953,-90.051,233.02
4.408,1002.722,-156.611,894.771,-85.052,-3.952,-90.05,212.887
4.412,1002.697,-157.404,894.796,-85.055,-3.952,-90.049,198.338
4.416,1002.678,-158.112,894.816,-85.06,-3.95,-90.048,177.167
4.42,1002.66,-158.763,894.842,-85.063,-3.95,-90.048,162.968
4.424,1002.645,-159.347,894.866,-85.065,-3.948,-90.048,146.227
4.428,1002.631,-159.87,894.893,-85.067,-3.947,-90.047,130.977
4.432,1002.616,-160.335,894.904,-85.07,-3.947,-90.047,116.223
4.436,1002.607,-160.743,894.918,-85.072,-3.948,-90.046,102.107
4.44,1002.6,-161.094,894.946,-85.072,-3.948,-90.045,87.975
4.444,1002.59,-161.406,894.943,-85.075,-3.946,-90.046,78.112
4.448,1002.581,-161.674,894.956,-85.076,-3.947,-90.045,67.036
4.452,1002.581,-161.901,894.971,-85.077,-3.946,-90.045,57.003
4.456,1002.576,-162.094,894.972,-85.078,-3.946,-90.044,48.247
4.46,1002.57,-162.259,894.971,-85.079,-3.945,-90.044,41.23
4.464,1002.565,-162.402,894.984,-85.079,-3.945,-90.044,36.044
4.468,1002.561,-162.521,894.982,-85.08,-3.945,-90.044,29.532
4.472,1002.559,-162.618,894.999,-85.08,-3.944,-90.044,24.82
4.476,1002.556,-162.704,894.997,-85.081,-3.946,-90.044,21.344
4.48,1002.557,-162.768,894.997,-85.081,-3.947,-90.044,16.055
4.484,1002.558,-162.819,895.014,-85.08,-3.946,-90.044,13.454
4.488,1002.556,-162.866,895.014,-85.08,-3.945,-90.044,11.697
4.492,1002.553,-162.902,895.01,-85.081,-3.944,-90.044,9.184
4.496,1002.555,-162.935,895.014,-85.081,-3.945,-90.044,8.179
4.5,1002.553,-162.956,895,-85.082,-3.944,-90.044,6.316
4.504,1002.554,-162.97,895.014,-85.081,-3.944,-90.043,4.881
4.508,1002.549,-162.984,895.01,-85.082,-3.943,-90.044,3.923
4.512,1002.555,-163.003,895.014,-85.081,-3.944,-90.044,5.149
4.516,1002.551,-163.013,895.011,-85.082,-3.944,-90.044,2.679
4.52,1002.551,-163.016,895.014,-85.081,-3.944,-90.044,1.143
4.524,1002.549,-163.03,895.013,-85.082,-3.945,-90.044,3.558
4.528,1002.55,-163.039,894.999,-85.083,-3.944,-90.044,3.942
4.532,1002.554,-163.042,895.012,-85.082,-3.946,-90.044,3.325
4.536,1002.552,-163.047,895.011,-85.082,-3.944,-90.044,1.264
4.54,1002.554,-163.045,895.014,-85.082,-3.945,-90.044,1.029
4.544,1002.554,-163.045,895.014,-85.082,-3.945,-90.044,0
4.548,1002.554,-163.045,895.014,-85.082,-3.945,-90.044,0
4.552,1002.554,-163.045,895.014,-85.082,-3.945,-90.044,0
4.556,1002.552,-163.057,895.014,-85.082,-3.945,-90.044,2.899
4.56,1002.552,-163.057,895.014,-85.082,-3.945,-90.044,0
4.564,1002.556,-163.058,895.003,-85.082,-3.945,-90.044,3.105
4.568,1002.566,-163.048,894.998,-85.082,-3.945,-90.043,3.69
4.572,1002.571,-163.046,894.981,-85.082,-3.945,-90.043,4.512
4.576,1002.584,-163.053,894.966,-85.082,-3.945,-90.043,5.24
4.58,1002.601,-163.051,894.929,-85.082,-3.945,-90.044,10.162
4.584,1002.628,-163.069,894.901,-85.082,-3.948,-90.044,10.713
4.588,1002.664,-163.056,894.856,-85.082,-3.948,-90.044,14.803
4.592,1002.711,-163.061,894.771,-85.082,-3.948,-90.044,24.435
4.596,1002.769,-163.06,894.707,-85.081,-3.95,-90.043,21.396
4.6,1002.834,-163.067,894.587,-85.082,-3.951,-90.044,34.259
4.604,1002.919,-163.085,894.471,-85.082,-3.955,-90.044,36.279
4.608,1003.015,-163.089,894.327,-85.082,-3.957,-90.044,43.33
4.612,1003.132,-163.093,894.159,-85.082,-3.96,-90.044,51.243
4.616,1003.257,-163.092,893.978,-85.082,-3.962,-90.043,54.858
4.62,1003.392,-163.112,893.78,-85.082,-3.967,-90.044,60.219
4.624,1003.551,-163.11,893.561,-85.081,-3.969,-90.043,67.621
4.628,1003.71,-163.119,893.318,-85.082,-3.973,-90.043,72.528
4.632,1003.883,-163.146,893.064,-85.082,-3.98,-90.044,77.315
4.636,1004.063,-163.146,892.791,-85.082,-3.982,-90.044,81.708
4.64,1004.255,-163.156,892.502,-85.082,-3.987,-90.043,86.79
4.644,1004.457,-163.177,892.218,-85.082,-3.993,-90.044,87.162
4.648,1004.654,-163.19,891.914,-85.082,-3.997,-90.044,90.779
4.652,1004.87,-163.195,891.606,-85.082,-4.002,-90.044,93.877
4.656,1005.087,-163.225,891.286,-85.082,-4.008,-90.045,96.98
4.66,1005.306,-163.236,890.961,-85.082,-4.014,-90.045,97.999
4.664,1005.527,-163.258,890.621,-85.082,-4.021,-90.045,101.647
4.668,1005.757,-163.267,890.301,-85.081,-4.025,-90.046,98.439
4.672,1005.979,-163.294,889.962,-85.082,-4.033,-90.046,101.429
4.676,1006.208,-163.309,889.618,-85.082,-4.038,-90.047,103.59
4.68,1006.441,-163.325,889.28,-85.081,-4.043,-90.047,102.713
4.684,1006.672,-163.33,888.935,-85.081,-4.048,-90.047,103.758
4.688,1006.901,-163.353,888.591,-85.082,-4.055,-90.048,103.538
4.692,1007.127,-163.375,888.265,-85.081,-4.062,-90.049,99.146
4.696,1007.35,-163.386,887.93,-85.081,-4.066,-90.049,100.741
4.7,1007.564,-163.414,887.6,-85.082,-4.072,-90.051,98.456
4.704,1007.775,-163.425,887.287,-85.082,-4.077,-90.051,94.368
4.708,1007.974,-163.442,886.996,-85.081,-4.082,-90.052,88.387
4.712,1008.165,-163.466,886.709,-85.081,-4.089,-90.053,86.418
4.716,1008.351,-163.478,886.438,-85.081,-4.093,-90.054,82.243
4.72,1008.517,-163.489,886.191,-85.081,-4.096,-90.054,74.331
4.724,1008.669,-163.495,885.958,-85.081,-4.099,-90.055,69.574
4.728,1008.81,-163.521,885.754,-85.08,-4.106,-90.055,62.282
4.732,1008.934,-163.531,885.558,-85.081,-4.108,-90.056,58.129
4.736,1009.049,-163.531,885.382,-85.08,-4.11,-90.056,52.547
4.74,1009.149,-163.542,885.228,-85.081,-4.112,-90.057,46.022
4.744,1009.242,-163.552,885.106,-85.08,-4.117,-90.057,38.405
4.748,1009.314,-163.561,884.982,-85.08,-4.117,-90.058,36.042
4.752,1009.384,-163.562,884.878,-85.08,-4.118,-90.058,31.332
4.756,1009.442,-163.575,884.798,-85.081,-4.121,-90.059,24.84
4.76,1009.487,-163.566,884.725,-85.08,-4.121,-90.059,21.424
4.764,1009.532,-163.575,884.664,-85.08,-4.123,-90.059,19.26
4.768,1009.565,-163.581,884.619,-85.08,-4.124,-90.059,14.065
4.772,1009.594,-163.582,884.565,-85.081,-4.125,-90.059,15.201
4.776,1009.614,-163.58,884.535,-85.08,-4.125,-90.059,9.097
4.78,1009.636,-163.587,884.516,-85.079,-4.126,-90.059,7.322
4.784,1009.651,-163.587,884.478,-85.08,-4.127,-90.059,10.355
4.788,1009.665,-163.592,884.464,-85.08,-4.127,-90.06,4.979
4.792,1009.676,-163.587,884.436,-85.081,-4.127,-90.059,7.711
4.796,1009.684,-163.587,884.432,-85.08,-4.127,-90.059,2.367
4.8,1009.692,-163.588,884.427,-85.079,-4.127,-90.059,2.379
4.804,1009.697,-163.594,884.418,-85.08,-4.128,-90.06,3.082
4.808,1009.703,-163.599,884.408,-85.08,-4.128,-90.06,3.082
4.812,1009.708,-163.589,884.389,-85.08,-4.128,-90.059,5.54
